name,frameTime,F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'unknown',0,39.62078,0.1026109,37.71439,38.98837,44.26305,6.548664,-17.67909,50.23198,65.38791,70.69516,1.273761,0.4828846,0.7336275,1.142892,1.821389,1.087761,14.49151,11.51885,7.744862,3.31259,0.7048098,0.7996602,24.45313,0.270733,-12.39551,-0.8832443,-12.18401,-0.8231983,-35.82811,-0.2954412,0.04777049,1.994598,1.277354,0.5895444,6.950569,0.6785142,8.635626,0.9202859,23.94307,0.4141536,783.3389,0.2000707,1472.554,0.1789281,-27.8389,-2.240165,1635.833,0.138644,1366.701,0.2527382,-34.08234,-1.600769,2497.722,0.07028743,1064.339,0.4287524,-40.37842,-1.298897,-9.410006,-0.7579622,21.72483,0.3037218,0.0756905,0.2126036,-0.02481927,-0.5410976,0.759692,0.7613403,24.40979,0.2855256,-12.53818,-0.9191291,-12.79621,-0.7938902,-36.33386,-0.3067887,-8.157248,20.28573,0.06769815,-0.0216204,0.4283226,3.141361,2.197802,0.3925,0.1826711,0.05,0.0424264,-15.62439
'unknown',0,39.66217,0.05505364,37.96704,40.01691,41.2791,3.312061,70.21483,86.56384,25.52668,25.97793,1.188456,0.5335395,0.7168445,1.015049,1.643821,0.9269767,16.26369,16.5537,5.953458,3.944352,0.7782422,0.8468508,26.63618,0.2567072,-7.094867,-1.207392,-22.03289,-0.4887968,-35.16143,-0.2409042,0.02564673,1.128991,1.269851,0.7433544,8.833478,0.3705527,8.548591,1.315656,33.91375,0.1890966,787.5474,0.2307867,1386.782,0.1390977,-19.87875,-2.67297,1746.347,0.1277878,1117.242,0.2357201,-30.52032,-1.458052,2699.644,0.1049594,1189.87,0.4811322,-39.08317,-1.073042,-17.11537,-0.3360005,29.25964,0.2062716,0.08747907,0.184141,-0.04118032,-0.2211601,0.8429645,0.8100316,27.42925,0.2194026,-7.324107,-1.209037,-21.81534,-0.4954393,-36.04121,-0.2129193,-10.17796,20.25828,0.07751951,-0.02623402,0.3234558,3.816794,3.174603,0.2775,0.1729704,0.025,0.005,-14.62632
'unknown',0,41.35569,0.06324675,39.70425,40.59713,43.34457,3.640312,34.66792,0,16.74911,0,1.699632,0.3118082,1.202849,1.756005,2.240812,1.037963,4.49437,6.019069,10.64974,3.014012,1.270353,0.4337704,25.00684,0.1947481,-11.67455,-0.9875603,-8.575108,-0.800181,-31.81396,-0.4187581,0.02678349,0.8118781,1.230382,0.4886457,7.876297,0.5263364,16.89074,0.688251,26.95477,0.4413872,636.945,0.2662446,1461.768,0.1259148,-5.468546,-1.737633,1604.083,0.1153462,1164.463,0.180184,-14.31281,-0.5921686,2539.874,0.06607042,971.3162,0.3132429,-20.47152,-0.3985225,-14.27337,-0.4394955,24.88543,0.3365529,0.06049391,0.3431679,-0.03411382,-0.3607374,1.271245,0.4528674,25.09368,0.2024287,-10.20545,-1.081725,-7.662848,-0.8522758,-32.45243,-0.4257768,0,0,0,0,0,5.405406,1.492537,0.66,0,0,0,-12.2377
'unknown',0,37.97895,0.1016803,36.98865,37.96653,41.72444,4.735786,115.599,71.43748,222.7182,0,0.7193338,0.7200611,0.2526003,0.5833862,1.190343,0.9377426,11.90725,7.398636,4.357323,1.018682,0.4871799,1.353431,27.16043,0.2063487,2.746983,2.396799,-4.988695,-1.83325,-16.40201,-0.9275705,0.04498757,2.016812,1.127078,0.8865129,8.032815,0.4443173,6.393488,1.074691,29.03799,0.3855264,814.8569,0.2279758,1372.135,0.08981086,-115.1526,-0.7850559,1701.5,0.1312288,1175.781,0.07933738,-111.9946,-0.7645145,2695.574,0.0993277,966.9868,0.1969848,-117.8901,-0.6792046,-17.44098,-0.5086142,31.68881,0.2782479,0.05466427,0.5048604,-0.02354077,-1.069782,0.8691825,0.9033705,30.63917,0.1843019,1.688097,5.056408,-10.04101,-1.000595,-16.17141,-1.245664,-14.24195,23.8326,0.03797161,-0.02221662,0.1595826,2.020202,2.12766,0.225,0.145,0.215,0.165,-17.65668
'unknown',0,38.91272,0.1306578,35.72057,36.87623,45.40103,9.680458,337.5489,292.4679,27.11625,16.89079,0.9327343,0.6909536,0.4252465,0.7440131,1.259115,0.8338681,10.46737,6.279456,8.510378,6.500048,0.4853886,1.213998,12.89285,0.7998509,1.624075,4.113718,10.76576,1.051694,-22.16993,-0.7686825,0.03322276,1.137258,1.268149,0.6856166,7.197856,0.5479712,8.71813,0.8047793,17.18351,0.5337777,711.6503,0.2438613,1443.313,0.1526245,-110.3422,-0.8074429,1715.384,0.1293946,1110.941,0.2447973,-109.5828,-0.7615435,2586.937,0.06275111,1079.969,0.2282718,-109.6149,-0.761514,-10.69186,-0.6130044,18.88281,0.418369,0.05700577,0.3934265,-0.0191952,-0.6113603,0.7720912,0.9183451,16.71223,0.5376645,3.367151,1.907949,13.25521,0.9644058,-29.60594,-0.5519009,-2.699378,8.758317,0.01657539,-0.007919365,0.203385,3.703704,3.26087,0.1483333,0.075148,0.135,0.06448514,-17.18973
'unknown',0,37.00452,0.04992117,35.81847,36.5465,37.46305,1.644577,207.6338,232.139,18.42923,1.900764,1.447475,0.370719,0.9878241,1.349576,1.952284,0.9644598,19.2565,15.46103,12.59872,8.114683,0.8217348,0.747449,7.392901,1.480934,11.63898,0.8270282,3.507996,4.115093,-14.3451,-0.8502482,0.0336278,0.542992,1.280332,0.5447747,5.832853,0.5401498,14.46468,0.4967995,26.45822,0.2921808,649.274,0.1572175,1503.372,0.1405813,-123.8739,-0.7289304,1649.478,0.08602838,1119.729,0.1346768,-126.0289,-0.6679752,2575.546,0.0493855,991.9031,0.2292031,-127,-0.6541129,-13.92364,-0.3375797,20.61472,0.2718857,0.06792624,0.1689661,-0.02652633,-0.3757454,1.135695,0.6392968,16.77526,0.3914348,10.8375,0.7246879,7.312374,2.244765,-20.54828,-0.637413,-1.194587,4.858713,0.03055923,-0.01788145,0.6311394,5.945946,2.222222,0.18,0.1573213,0.198,0.1202331,-16.20994
'unknown',0,38.95555,0.05352482,38.05112,38.62999,39.53196,1.480843,14.62147,10.07394,30.41305,23.73804,0.9198539,0.6287736,0.3257847,0.8107547,1.557809,1.232025,11.6545,4.085516,5.969284,3.946342,0.4368952,1.022618,17.81597,0.3935616,-2.096497,-3.847841,6.800391,1.377658,-23.69951,-0.6448526,0.02076913,1.23718,1.150953,0.6970307,9.670667,0.3610477,21.97837,0.4756748,27.70631,0.3611953,626.4797,0.2598612,1452.755,0.1314524,-101.5998,-0.9360501,1688.937,0.1301381,1146.661,0.2209187,-95.25793,-0.9032831,2495.039,0.07785562,1134.014,0.3798411,-94.70153,-0.9127856,-14.2316,-0.4914531,21.7477,0.4025063,0.07241128,0.2222947,-0.03457511,-0.3998939,0.6775588,0.6766286,19.92942,0.3522714,-0.9272206,-10.60405,9.072085,1.170229,-32.23098,-0.4321415,-6.225568,14.0022,0.02567869,-0.01605558,0.1246182,2.880658,2.521008,0.22,0.07767453,0.1533333,0.01795055,-15.71909
'unknown',0,36.78997,0.1313339,35.29757,38.78573,40.14925,4.851681,106.8593,69.67066,91.78932,82.84023,0.9916002,0.4797824,0.6121817,0.8546876,1.298884,0.6867022,9.964695,7.197607,6.235017,2.764858,0.5763032,0.8944373,19.66341,0.5353114,1.520216,6.231079,0.7744789,21.19222,-21.11977,-0.6502759,0.02488872,0.9704231,1.444765,0.5410535,6.79874,0.5606233,9.69945,0.6689624,29.90609,0.2213273,724.1329,0.2183699,1474.117,0.1580653,-110.2794,-0.8314644,1679.55,0.1170447,1224.703,0.3728881,-110.9132,-0.7685414,2574.266,0.07525648,1011.115,0.1508175,-113.6406,-0.7232822,-13.0494,-0.4623895,24.70237,0.2981113,0.03018879,0.5918627,-0.03601724,-0.3801538,0.8324946,0.7508706,25.0021,0.4150862,0.6887356,16.99312,-3.99317,-4.484653,-26.76057,-0.5180977,-7.591356,15.86356,0.01309829,-0.02066222,0.3642626,4.242424,4.375,0.1014286,0.09341591,0.1042857,0.05728554,-17.3658
'unknown',0,40.89014,0.05802292,38.78576,39.72946,43.31043,4.524677,32.67183,21.34958,11.87079,22.7712,1.775506,0.3267707,1.216609,1.79066,2.323373,1.106763,11.33401,4.449567,11.52224,7.682112,0.9488694,0.5557808,18.60652,0.2986027,-11.70376,-0.7940879,-5.135598,-1.974213,-33.74319,-0.3521836,0.02684551,1.106314,1.166327,0.4625018,8.255457,0.4584871,12.16571,0.6652293,23.60023,0.2830813,734.7848,0.232253,1484.216,0.1223111,-41.11265,-1.729403,1616.968,0.07967407,1235.086,0.2649038,-43.62042,-1.409407,2567.781,0.05858054,962.7841,0.24273,-49.83461,-1.186631,-10.95903,-0.4466634,20.4965,0.2334525,0.08337857,0.2082491,-0.02638845,-0.3726418,1.012962,0.4876913,19.72623,0.2390209,-11.05232,-0.7758375,-3.647497,-2.714547,-36.9469,-0.2771373,-3.842761,11.70776,0.05980716,-0.01759614,0.6849582,4.195804,2.173913,0.38,0.2417988,0.05333333,0.01885618,-13.92284
'unknown',0,41.41738,0.2326041,29.60383,42.24187,53.30787,23.70404,608.0164,146.5735,264.6044,9.716888,1.037748,0.5056546,0.7661622,0.9631184,1.247029,0.4808667,18.05279,6.022983,3.32441,5.23581,0.8125722,0.7604147,24.02072,0.5026516,-2.423211,-4.546676,-12.90105,-0.8792315,-32.13703,-0.2880822,0.1013935,1.124689,2.277855,0.2184923,4.412466,0.5161146,6.807933,1.474661,17.08203,0.6355498,723.4467,0.2002579,1573.304,0.05990835,-123.752,-0.722646,1536.401,0.05647814,1205.667,0.08728775,-109.9714,-0.7241381,2528.103,0.03890133,905.9886,0.1199002,-113.0892,-0.675365,-11.42661,-0.2891895,22.55803,0.2570818,0.07031123,0.1709018,-0.02887185,-0.2988062,1.058552,0.7123019,25.56182,0.422467,-10.98538,-0.7188538,-7.032467,-0.8506732,-35.68068,-0.153238,-10.88894,18.78331,0.06405722,-0.02565872,0.5400397,4.6875,8.163265,0.05,0.03,0.04,0.01897367,-18.12256
'unknown',0,40.30363,0.04488959,38.66681,39.77328,42.49023,3.823414,107.2621,126.6159,21.45169,2.284308,1.538505,0.6876861,0.5315708,1.283587,2.435184,1.903613,20.66496,12.39502,24.44287,13.91801,0.8417765,0.9061596,18.37541,0.4165863,-10.32073,-1.749122,9.19343,1.428738,-25.85689,-0.562225,0.01407626,0.991252,0.8603365,0.8225971,10.56628,0.2811131,20.7805,0.4555211,18.6014,0.3265813,684.1237,0.2221916,1477.561,0.1547485,-70.78587,-1.170167,1690.548,0.1101268,1092.123,0.2481658,-63.68542,-1.201082,2504.377,0.07023244,1155.006,0.2280685,-62.62264,-1.231137,-10.74372,-0.5347101,16.11517,0.3772576,0.0675375,0.2868776,-0.02682263,-0.4354222,1.108898,0.6777787,18.80186,0.4472516,-13.43738,-1.451827,10.64915,1.300907,-31.38133,-0.3728905,-7.145356,15.59668,0.03843496,-0.009556746,0.2090035,3.846154,2.020202,0.36,0.23,0.07333333,0.02054805,-13.26335
'unknown',0,32.33167,0.1193752,28.17274,31.32856,36.71004,8.537308,0.3017879,0,0,0,0.9508371,0.8108972,0.2445615,0.6920127,1.830333,1.585772,9.252692,3.80925,12.84543,2.991707,0.6454635,1.0789,26.5668,0.330964,2.12938,5.12243,1.122661,11.85997,-19.14056,-0.6265848,0.05544082,1.418871,1.099429,0.440447,6.149035,0.4254626,4.975856,0.6809976,25.38033,0.3251236,788.4236,0.1689314,1443.751,0.2682898,-99.66111,-0.9649751,1729.985,0.1537775,1163.304,0.2894104,-106.5459,-0.8297046,2683.064,0.06195038,842.8383,0.1754691,-108.1931,-0.802459,-17.13675,-0.3266379,24.1322,0.2752899,0.05727171,0.331438,-0.05078738,-0.2835724,1.18891,0.5421076,33.72132,0.1892197,1.625073,8.170937,5.785162,2.900222,-26.25146,-0.4627379,-11.37877,18.83137,0.0178421,-0.02293374,0.1422679,2.564103,1.369863,0.37,0,0.165,0.055,-16.24612
'unknown',0,41.54027,0.1126992,38.05577,40.94962,45.79967,7.7439,234.4959,308.5768,72.98012,86.79497,1.476643,0.3243777,1.137156,1.376097,1.802497,0.6653411,14.44832,8.557969,13.30402,6.56755,1.009038,0.5362394,16.97845,0.6326355,-2.503371,-4.279311,1.470693,9.358713,-21.01953,-0.4943328,0.06343694,1.381513,1.508467,0.6427773,7.505262,0.4422369,14.93222,0.7814048,20.4932,0.4255915,811.8186,0.2373013,1379.636,0.1635785,-71.26416,-1.107315,1756.502,0.1005919,1177.762,0.240177,-70.98215,-1.048765,2627.195,0.0741859,1019.155,0.3615988,-73.54926,-0.9819876,-14.14549,-0.4615011,22.83774,0.2797634,0.09239491,0.2175498,-0.02508865,-0.5266103,1.113296,0.4499565,20.7684,0.3941197,-4.574835,-2.168318,-0.1482801,-98.00014,-23.14073,-0.3935529,-5.53687,12.55303,0.06814758,-0.0203236,0.7968538,5.769231,3.333333,0.21,0.2035682,0.07,0.03521363,-14.18973
'unknown',0,43.85533,0.02558772,42.79869,43.59933,44.99253,2.19384,0.3045387,0,0,0,1.079631,0.6088293,0.3176317,0.9828361,1.82939,1.511758,9.062102,0,-14.29163,0,0.8473217,0.9392066,3.444467,4.082759,8.700961,1.010933,9.683606,0.5485212,-36.41471,-0.5237663,0.04538179,0.6055743,1.374026,0.6952085,13.21098,0.1608248,18.44242,0.2840856,13.61307,0.1863487,839.6271,0.2210331,1245.344,0.1543285,-133.4828,-0.6186929,1941.684,0.1005794,1065.936,0.2662625,-137.4437,-0.5366262,2683.19,0.0292775,949.3135,0.2384226,-133.081,-0.5927468,-11.40011,-0.9413346,15.73555,0.6898075,0.0683191,0.1658055,-0.02645851,-0.2553082,1.301901,0.4589874,4.261312,2.551507,14.05882,0.3847517,13.92533,0.2193078,-48.6195,-0.2544306,2.34468,2.355527,0.02974254,-0.01072815,0.1872172,3.030303,3.703704,0.09999999,0,0.15,0,-11.29633
'unknown',0,32.99567,0.04312708,31.46524,32.96384,34.21842,2.753178,48.18194,36.1132,9.649189,4.470355,1.118459,0.4437962,0.6130401,1.127974,1.530769,0.9177285,8.26835,4.699928,9.455491,5.701497,0.5487891,0.6725511,31.8517,0.3329881,8.389264,0.944249,5.150595,2.229822,-13.00629,-0.7371457,0.01215609,0.7594827,0.7557986,1.040025,10.32258,0.2084734,9.053226,0.867008,35.66976,0.1801352,645.8752,0.2910175,1490.796,0.137969,-57.91024,-1.434835,1635.427,0.1743277,1270.703,0.2537408,-68.52584,-1.094941,2557.819,0.09157112,1013.742,0.2500025,-73.0162,-0.9924663,-21.94071,-0.2351246,30.97309,0.1913398,0.05704786,0.2489801,-0.03550735,-0.3373803,0.6609396,0.5184327,37.10062,0.1499865,11.05164,0.5549009,7.45754,1.656038,-13.87852,-0.7678782,-8.750563,16.84825,0.01569075,-0.0157737,0.2779332,3.191489,1.639344,0.4433333,0.2619585,0.1075,0.0481534,-13.19426
'unknown',0,34.26979,0.02737006,33.26951,34.35662,35.1921,1.922592,6.746077,3.40593,11.49204,2.059703,1.198513,0.5686927,0.5697373,0.9220619,2.048729,1.478992,9.779256,4.185072,12.86979,9.644951,0.5837384,0.7609254,29.17654,0.4513908,5.338408,2.024164,5.985034,1.47523,-17.27619,-0.4945736,0.0113413,1.098169,0.6823542,0.9256888,10.56603,0.2682293,2.943441,2.003412,32.85608,0.1971298,727.0115,0.1572575,1330.786,0.0815408,-53.59592,-1.45797,1731.909,0.07116262,1058.492,0.1663197,-62.79162,-1.129222,2609.685,0.06791387,840.4138,0.2558016,-66.21911,-1.045994,-21.28,-0.2396587,27.9326,0.2468394,0.05723641,0.500212,-0.03678968,-0.249195,0.7270589,0.6106645,35.6541,0.2523027,6.716048,1.534123,6.417608,1.42653,-19.88142,-0.361336,-6.096792,10.75327,0.03129153,-0.02232075,0.3212905,5.97015,3.278688,0.225,0.105,0.06,0.01,-12.62921
'unknown',0,36.89183,0.05216412,35.19049,37.03257,37.93188,2.741398,14.43853,6.072774,16.45799,3.588216,1.235281,0.2540229,0.9608586,1.196191,1.516715,0.5558567,11.58181,9.138484,6.275891,8.715108,0.7497852,0.6571627,30.07054,0.3381253,5.493804,1.398902,1.314867,8.99089,-23.5965,-0.422425,0.01987679,0.8520495,1.011478,0.610192,8.404744,0.4265431,10.0103,1.018029,33.67882,0.3052444,594.9321,0.2273854,1523.421,0.1074023,-33.48972,-2.060258,1547.345,0.1273602,1349.241,0.2818228,-45.30456,-1.289955,2456.306,0.08983327,1144.395,0.2833125,-53.39977,-1.035118,-18.79415,-0.2981241,31.7183,0.2727896,0.05687374,0.2471431,-0.03063088,-0.4995554,0.7605866,0.6501083,33.06746,0.1608274,5.979737,1.230595,1.569609,8.066161,-23.554,-0.4366069,-4.636973,10.58298,0.02919826,-0.02183981,0.5403507,4.784689,1.477833,0.5766667,0.3239684,0.115,0.075,-14.48399
'unknown',0,39.83252,0.1295279,38.65159,40.28304,42.66002,4.008423,143.9474,117.3196,95.95716,85.59364,0.990029,0.364789,0.6708053,0.9112545,1.334316,0.6635103,9.400126,4.768455,8.399867,2.942567,0.7172377,0.7388325,22.58044,0.4717438,-5.02051,-2.109585,-12.89941,-0.7968417,-26.9639,-0.3560542,0.04995483,1.229498,1.498651,0.4542147,6.438478,0.6132832,16.96107,0.5638258,28.93093,0.3827786,721.3597,0.189245,1487.195,0.1252721,-26.76996,-2.233428,1650.862,0.1053621,1198.801,0.2369349,-30.8541,-1.562196,2533.488,0.1030337,1036.718,0.2932966,-39.16294,-1.167081,-15.26333,-0.4740495,25.54444,0.3332958,0.06053407,0.2710238,-0.03739747,-0.3576842,0.7890416,0.6752653,23.76284,0.4004122,-4.764056,-2.198324,-13.84457,-0.7538368,-28.93964,-0.2664435,-8.475815,16.18345,0.0494958,-0.01957471,0.303462,5.921053,2.040817,0.44,0.1630951,0.03,0,-16.09722
'unknown',0,45.14563,0.1164643,41.21891,42.57547,52.95257,11.73366,46.89592,18.64966,-10.93855,23.33928,0.9205349,0.3658904,0.5621184,0.8652408,1.259308,0.6971892,11.33158,7.963829,5.856076,3.520671,0.8847543,0.7279428,29.33961,0.1669416,-3.885939,-1.834375,-4.46247,-1.747053,-36.11078,-0.3097594,0.03931426,1.425122,1.446106,0.3886717,10.02342,0.2976425,19.96351,0.5155048,22.82976,0.6829432,691.6691,0.2341805,1439.805,0.09226801,-3.473367,-3.246836,1698.482,0.1538989,1403.101,0.3721358,-28.33037,-0.3681842,2564.256,0.1108915,1050.204,0.3249779,-29.75161,-0.375812,-21.28596,-0.2200181,29.1259,0.2272243,0.04118618,0.7364056,-0.04433973,-0.2286682,0.927058,0.7287028,29.36446,0.172532,-5.523494,-1.090944,-4.975112,-1.640745,-34.00032,-0.3039074,0,0,0,0,0,7.5,1.428571,0.69,0,0,0,-15.13646
'unknown',0,43.53415,0.06203764,41.52742,42.98793,46.22818,4.700756,45.51911,21.76527,11.92687,16.23261,0.8528891,1.182065,0.1595972,0.4802057,1.261971,1.102374,12.79099,15.53153,8.973689,6.632708,0.5643997,1.67318,20.65792,0.4546692,-9.722117,-1.524781,0.9905673,11.75393,-26.13784,-0.7000616,0.03633695,1.051604,1.113692,0.7762876,8.673676,0.6126338,17.69852,0.6450112,21.52581,0.4701573,777.3844,0.1736229,1269.026,0.1559157,-111.1164,-0.8370027,1791.553,0.09834906,1054.823,0.2329595,-109.3108,-0.8001181,2624.922,0.05696971,997.6642,0.2618027,-111.1835,-0.7668627,-12.95654,-0.9585958,22.20555,0.439448,0.07496624,0.4151285,-0.02601718,-0.8772121,0.9891512,1.180293,22.18672,0.4792425,-14.13242,-1.211521,-0.5766067,-21.61679,-34.97895,-0.5621972,-8.084973,16.903,0.02972041,-0.01083244,0.1494689,1.628664,2.317881,0.2085714,0.1141964,0.17625,0.1478967,-17.13298
'unknown',0,39.96235,0.02223663,38.97958,40.02538,40.94841,1.96883,13.34761,6.776439,9.874381,3.656564,1.370752,0.4042636,0.9663932,1.216614,1.985874,1.01948,15.4799,10.72111,8.234482,3.652581,0.7329277,0.6408768,21.39487,0.2853487,-7.895223,-1.259121,-12.62756,-0.700498,-29.42827,-0.3683852,0.01481041,0.8991527,1.151933,0.6313125,9.276008,0.4170079,13.02219,0.6020292,24.449,0.3484293,737.5804,0.2358219,1524.01,0.1581654,-12.23307,-2.933024,1593.529,0.1228778,1389.216,0.1896313,-18.41518,-1.556102,2417.804,0.065608,932.1799,0.202611,-23.11892,-1.210302,-10.95798,-0.5473109,19.67863,0.3061464,0.05425843,0.2955107,-0.02909505,-0.4015043,0.7916285,0.5923123,21.86014,0.2808474,-7.299754,-1.410438,-12.59704,-0.7455958,-30.43043,-0.3529983,-1.625503,14.1302,0.05366633,-0.02158176,0.1843327,3.738318,2.020202,0.47,0.11,0.02,0,-14.95496
'unknown',0,37.20232,0.06048466,36.37894,37.66959,39.35971,2.98077,16.6557,4.331773,13.32893,3.967484,1.066937,0.6087386,0.4043056,0.9819753,1.593749,1.189443,13.13814,3.931896,10.15488,4.610093,0.6277369,0.8314208,24.16473,0.3452062,-4.198785,-1.54418,5.228256,1.92048,-24.90964,-0.6653625,0.02401735,1.2292,1.277125,0.6955928,8.515722,0.5165272,10.13018,0.6657788,27.06707,0.1871608,750.8075,0.1393338,1413.907,0.1252132,-64.16211,-1.294802,1754.91,0.08670758,1171.811,0.2676876,-70.8411,-1.077564,2589.623,0.06189727,1195.37,0.2083229,-73.65437,-1.016235,-16.20241,-0.3617279,23.39524,0.2886621,0.06913503,0.2593137,-0.03573122,-0.3303537,0.860823,0.5430102,28.05439,0.2237476,-2.652037,-2.565978,7.967716,1.375479,-31.96915,-0.4754122,-3.60074,13.199,0.02985157,-0.007111731,0.1152397,3.738318,1.960784,0.36,0.23,0.08333333,0.04784233,-15.27026
'unknown',0,29.67861,0.08005995,27.54495,27.98027,32.14708,4.602133,21.91351,7.611492,6.011965,7.951808,1.167728,0.627993,0.3356649,1.128286,2.02268,1.687015,16.48538,5.605443,5.772972,5.656492,0.6334419,0.7202496,27.32541,0.4770323,-6.444335,-1.522785,-1.889261,-4.183506,-26.11242,-0.445475,0.02125029,0.7194534,1.24683,0.6767343,6.002727,0.4847757,-5.018589,-0.5597155,18.21342,0.2788089,796.7306,0.1701416,1426.289,0.2144302,-79.10577,-1.187353,1672.574,0.113212,1252.646,0.2250828,-84.38011,-1.055605,2509.677,0.06434041,937.7125,0.2292027,-87.18202,-0.9959518,-13.65873,-0.3518508,22.00976,0.2477534,0.07263459,0.1901576,-0.04973345,-0.3237614,0.9214512,0.3869534,33.06394,0.3484518,-9.845554,-1.145684,0.9268546,6.759088,-31.18895,-0.2528363,-8.483045,16.88815,0.03670195,-0.02465619,0.2965661,3.333333,3.529412,0.16,0.04320494,0.075,0.03640055,-15.76001
'unknown',0,38.1101,0.03787747,36.83078,37.44315,39.72318,2.892391,31.9335,33.27037,10.96532,4.470832,1.250357,0.3004361,0.9304556,1.268308,1.529718,0.599262,13.5167,8.994028,8.387171,7.597161,0.7566969,0.7030223,26.0672,0.4729659,0.3789845,18.55818,8.576838,1.151028,-21.93719,-0.328952,0.0202821,0.8863471,1.163843,0.7667743,9.161429,0.4670487,15.65219,0.6104724,26.78737,0.3169253,641.8729,0.2496293,1438.741,0.1287093,-25.45396,-1.893308,1658.002,0.09406625,1099.784,0.2354569,-34.87328,-1.134039,2534.505,0.0915191,1166.777,0.4302067,-38.78357,-1.003497,-16.11057,-0.4285931,24.65052,0.3836516,0.06440111,0.2797382,-0.03069434,-0.3312345,0.785234,0.7007078,27.25439,0.4004562,0.1257999,56.24088,8.857801,1.079364,-21.35885,-0.3270592,-8.02267,12.45295,0.05902747,-0.03170832,0.6015686,5.521472,3.164557,0.282,0.1757726,0.02333333,0.004714045,-14.26159
